ID	TITLE EN	TITLE DE	TITLE FR	TITLE ES	DESCRIPTION EN	DESCRIPTION DE	DESCRIPTION FR	DESCRIPTION ES
224	Christmas music	Weihnachtsmusik		Canciones navideñas	Read an article on our love-hate relationship with Christmas music. The lsson focuses on vocabulary, reading and speaking.	Sie lesen einen Artikel über unsere Hassliebe zu Weihnachtsliedern. Die Lektion konzentriert sich auf Vokabeln, Leseverstehen und Sprechen. 		Lea un artículo sobre nuestra relación de amor y odio con la música navideña. La lección se enfoca en vocabulario, lectura y conversación.
328	Humour	Humor		Humor	In this light-hearted lesson, students learn a variety of vocabulary related to humour and jokes. There is an exercise in which students study some jokes with idioms and try to work out the meaning of the idiomatic vocabulary. There are lots of opportunities for discussing the worksheet topic.	In dieser fröhlichen Lektion werden die Lernenden eine Reihe an Vokabeln zum Thema Humor und Witzen lernen. Es gibt eine Übung, in der die Lernenden einige Witze mit Redewendungen lernen und versuchen, die Bedeutung von idiomatischem Wortschatz zu verstehen. Es gibt viele Gelegenheiten, um über das Thema des Arbeitsblattes zu sprechen. 		En esta lección divertida, los estudiantes aprenden una variedad de vocabulario relacionado con el humor y las bromas. Hay un ejercicio en el que los estudiantes estudian algunos chistes con expresiones idiomáticas y tratan de averiguar el significado del vocabulario idiomático. Hay muchas oportunidades para discutir el tema en cuestión.
415	Relationships	Beziehungen		Relaciones	This lesson incorporates a lot of vocabulary and discussion for talking about relatives, relationships and dating. 	Diese Lektion enthält viele Vokabeln und Redemittel, um über Verwandte, Beziehungen und Verabredungen zu sprechen. 		Esta lección incorpora mucho vocabulario y discusión para hablar sobre parientes, relaciones y citas.
456	Success and failure	Erfolg und Scheitern		Éxito y fracaso	In this lesson you will learn a variety of verbs, nouns, adjectives and idioms for talking about success and failure.	In dieser Lektion werden Sie eine Reihe an Verben, Substantiven, Adjektiven und Redewendungen lernen, um über Erfolg und Misserfolg zu sprechen. 		En esta lección aprenderá una variedad de verbos, sustantivos, adjetivos y frases idiomáticas para hablar sobre el éxito y el fracaso.
309	Getting served	Bedient werden		Ser atendido	Read an article about bartenders' tips for getting served quickly. The lesson focuses on speaking and vocabulary.	Sie lesen einen Artikel über die Tips eines Barkeepers, für eine schnelle Bedienung im Restaurant/in der Bar. Die Lektion konzentriert sich auf Sprechen und Wortschatz. 		Lea un artículo sobre los consejos de los bartenders para que le sirvan rápidamente. La lección se centra en la práctica del habla y el vocabulario.
506	Time	Zeit		El tiempo	Learn useful phrases, words and idioms related to the topic of 'time'.	Lernen Sie nützliche Wendungen, Wörter und Redewendungen zum Thema 'Zeit'.		Aprenda frases, palabras y expresiones idiomáticas útiles relacionados con el tema del "tiempo".
366	Mind your thoughts	Achte auf Deine Gedanken		Cuidado con tus pensamientos	Read an article about how computers will soon be able to read our minds and delete our thoughts. Activities focus on reading, speaking and understanding, plus key vocabulary. There is also an exercise on prefixes.	Sie lesen einen Artikel darüber, wie Computer bald in der Lage sein werden, unsere Gedanken zu lesen und zu löschen. Die Aufgaben konzentrieren sich auf Lesen, Sprechen und Verstehen sowie Schlüsselwortschatz. Es gibt auch eine Übung zu Präfixen. 		Lea un artículo sobre cómo las computadoras pronto podrán leer nuestras mentes y borrar nuestros pensamientos. Las actividades se centran en la lectura, el habla y la comprensión, además de vocabulario clave. También hay un ejercicio sobre prefijos.
234	Colloquial English	Umgangssprachliches Englisch		Inglés coloquial	Learn and practise a variety of common colloquial terms used in text messages and everyday speech.	Lernen und üben Sie eine Reihe an umgangssprachlichen Wendungen, die in Sms/Whatsapp und Alltagssprache verwendet werden. 		Aprenda y practique una variedad de los términos coloquiales más comunes a la hora de enviar mensajes de texto y en el habla cotidiana.
424	Running errands	Besorgungen machen		Haciendo mandados	This lesson is based on a newspaper article on the lives of celebrities' personal assistants. Speculate and read about what it's like to be a famous person's PA. The lesson includes a grammar exercise on structures of permission and obligation with 'get', 'have', 'force', 'make', 'let' and 'allow'.	Die Lektion basiert auf einem Zeitungsartikel über das Leben von Assistenten bekannter Leute. Spekulieren Sie und lesen Sie darüber, wie es ist, der persönliche Assistent einer bekannten Person zu sein. Die Lektion beinhaltet eine Aufgabe zur Grammatik mit den Strukturen von Erlaubnis und Verpflichtung mit 'get', 'have', 'force', 'make', 'let' und 'allow'.		Esta lección se basa en un artículo  sobre la vida de los asistentes personales de las celebridades. Especule y lea sobre cómo es ser uno de ellos. La lección incluye un ejercicio de gramática sobre las estructuras de permiso y obligación con 'get', 'have', 'force', 'make', 'let' y 'allow'.
77	Logistics and transportation	Logistik und Transport		Logística y transporte	This lesson is suitable for people who work in logistics and supply chain management. The lesson covers logistics and transport infrastructure vocabulary.	Diese Lektion eignet sich für Menschen, die in der Logistik und im Lieferkettenmanagement (supply chain management) arbeiten. Die Lektion deckt Wortschatz zur Logistik und Versand/Infrastruktur Vokabeln ab. 		Esta lección es adecuada para personas que trabajan en logística y gestión de la cadena de suministro. La lección cubre el vocabulario de infraestructura de transporte y logística.
370	Movement	Bewegung		Movimiento	In this video-aided lesson you will learn vocabulary for describing the movement of people, animals and other things. The lesson includes an exercise on movement idioms and several opportunities for speaking practice.	In dieser videogestützten Lektion werden Sie Vokabeln lernen, um die Bewegungen von Menschen, Tieren und anderen Dingen beschreiben zu können. Die Lektion beinhaltet eine Übung zu Redewendungen mit Bewegungen und einige Gelegenheiten, das Sprechen zu üben. 		En esta lección acompañada por un video, aprenderá vocabulario para describir el movimiento de personas, animales y otras cosas. La lección incluye un ejercicio de expresiones idiomáticas sobre movimiento y varias oportunidades para practicar el habla.
435	Smell	Geruch		Olores	This lesson presents a variety of adjectives, nouns, verbs and idioms to help you talk about smells in a more descriptive and precise manner.	Diese Lektion stellt eine Reihe von Adjektiven, Nomen, Verben und Redewendungen vor, um Ihnen zu helfen Gerüche besser und präziser beschreiben zu können. 		Esta lección presenta una variedad de adjetivos, sustantivos, verbos y frases idiomáticas para ayudarlo a hablar sobre los olores de una manera más descriptiva y precisa.
443	Sound	Klang		Sonido	Vocabulary for describing sounds and noises is often overlooked in traditional courses. In this lesson learn how to describe sounds using a variety of nouns and adjectives. There is a listening activity in which particular sounds are associated with various adjectives.	Der Wortschatz, um Geräusche und Klänge zu beschreiben, wird in den traditionellen Kursen oft übersehen. In dieser Lektion lernen Sie, wie man Klänge durch eine Reihe an Substantiven und Adjektiven beschreiben kann. Es gibt eine Aufgabe zum Hörverstehen, in der bestimmte Geräusche mit verschiedenen Adjektiven in Verbindung gebracht werden. 		El vocabulario para describir sonidos y ruidos a menudo se pasa por alto en los cursos tradicionales. En esta lección, aprenda a describir sonidos usando varios sustantivos y adjetivos. Hay una actividad de escucha en la que determinados sonidos se asocian con varios adjetivos.
295	Feelings	Gefühle		Sentimientos	In this lesson you will learn and practise vocabulary related to feelings, including common adjectives, nouns and idioms.	In dieser Lektion werden Sie Vokabeln zum Thema Gefühle lernen und üben und dabei Adjektive, Substantive und Redewendungen kennenlernen. 		En esta lección aprenderá y practicará vocabulario relacionado con los sentimientos, incluidos adjetivos, sustantivos y expresiones idiomáticas comunes.
404	Privacy	Privatsphäre		Privacidad	In this lesson you can watch Christopher Soghoian, a privacy activist, talk about government wiretapping and how to avoid surveillance in the modern world. The worksheet presents vocabulary related to communication security and provides opportunities for students to discuss the lesson topic.	In dieser Lektion werden Sie sehen, wie Christopher Soghoian, ein Datenschützer, über das Abhören von Telefonleitungen durch die Regierung spricht und wie man es in der heutigen Zeit vermeiden kann, überwacht zu werden. Das Arbeitsblatt stellt Wortschatz zum Thema Kommunikationssicherheit vor und bietet Gelegenheiten für die Lernenden, über das Thema der Lektion zu diskutieren. 		En esta lección, puede ver a Christopher Soghoian, un activista de la privacidad, hablar sobre las escuchas telefónicas del gobierno y cómo evitar la vigilancia en el mundo moderno. La hoja de trabajo presenta vocabulario relacionado con la seguridad de la comunicación y brinda oportunidades para que los estudiantes discutan el tema de la lección.
423	Royalty	Königtum		Realeza	In this lesson you will learn and practise vocabulary related to royalty. Activities focus on royal objects, people, verbs and idioms. 	In dieser Lektion werden Sie Wortschatz zum Thema Königshaus lernen und üben. Die Aufgaben konzentrieren sich auf königliche Objekte, Menschen, Verben und Redewendungen. 		En esta lección, aprenderá y practicará vocabulario relacionado con la realeza. Las actividades se centran en objetos de la realeza, personas, verbos y expresiones idiomáticas.
